"","CustID","Week","Calls","Minutes","Amt"
"8551",1368,21,56,1.86666666666667,21.28
"8552",1368,22,70,3.5,18.9
"8553",1368,23,196,3.26666666666667,21.56
"8554",1368,24,182,24.2666666666667,218.4
"8555",1369,2,140,18.6666666666667,156.8
"8556",1369,3,98,24.5,191.1
"8557",1369,4,28,3.26666666666667,15.68
"8558",1369,5,70,1.16666666666667,19.6
"8559",1369,6,70,2.33333333333333,29.4
"8560",1369,7,161,21.4666666666667,322
"8561",1369,8,35,5.25,37.8
"8562",1369,9,7,1.05,9.45
"8563",1369,10,98,21.2333333333333,101.92
"8564",1369,11,21,3.15,35.91
"8565",1369,12,91,6.06666666666667,76.44
"8566",1369,13,126,21,327.6
"8567",1369,14,21,1.75,23.1
"8568",1369,15,161,2.68333333333333,45.08
"8569",1369,16,63,15.75,283.5
"8570",1369,17,56,1.86666666666667,5.6
"8571",1369,18,42,0.7,3.78
"8572",1369,19,63,8.4,35.28
"8573",1369,20,56,1.86666666666667,26.88
"8574",1369,21,63,6.3,102.06
"8575",1369,22,154,23.1,83.16
"8576",1369,23,210,17.5,231
"8577",1369,24,14,1.86666666666667,28
"8578",1370,2,14,1.63333333333333,18.62
"8579",1370,3,91,6.06666666666667,61.88
"8580",1370,4,21,1.4,11.76
"8581",1370,5,63,4.2,73.08
"8582",1370,6,70,17.5,262.5
"8583",1370,7,98,24.5,352.8
"8584",1370,8,91,13.65,163.8
"8585",1370,9,14,2.8,45.36
"8586",1370,10,91,1.51666666666667,22.75
"8587",1370,11,49,2.45,42.63
"8588",1370,12,161,26.8333333333333,338.1
"8589",1370,13,63,15.75,141.75
"8590",1370,14,56,2.8,11.76
"8591",1370,15,140,18.6666666666667,190.4
"8592",1370,16,63,15.75,141.75
"8593",1370,17,56,4.66666666666667,50.4
"8594",1370,18,189,31.5,283.5
"8595",1370,19,56,14,75.6
"8596",1370,20,63,14.7,220.5
"8597",1370,21,35,1.16666666666667,9.8
"8598",1370,22,126,16.8,60.48
"8599",1370,23,161,5.36666666666667,25.76
"8600",1370,24,147,17.15,257.25
"8601",1371,2,147,22.05,211.68
"8602",1371,3,161,13.4166666666667,120.75
"8603",1371,4,140,21,340.2
"8604",1371,5,56,6.53333333333333,47.04
"8605",1371,6,70,10.5,107.1
"8606",1371,7,91,22.75,286.65
"8607",1371,8,126,21,63
"8608",1371,9,21,1.4,22.68
"8609",1371,10,161,5.36666666666667,64.4
"8610",1371,11,35,3.5,12.6
"8611",1371,12,140,23.3333333333333,70
"8612",1371,13,140,23.3333333333333,252
"8613",1371,14,56,7.46666666666667,62.72
"8614",1371,15,56,7.46666666666667,22.4
"8615",1371,16,56,0.933333333333333,8.96
"8616",1371,17,70,11.6666666666667,140
"8617",1371,18,56,13.0666666666667,62.72
"8618",1371,19,56,8.4,30.24
"8619",1371,20,7,0.35,5.25
"8620",1371,21,70,2.33333333333333,37.8
"8621",1371,22,126,8.4,50.4
"8622",1371,23,168,19.6,235.2
"8623",1371,24,84,21,239.4
"8624",1372,2,161,34.8833333333333,397.67
"8625",1372,3,140,18.6666666666667,224
"8626",1372,4,154,12.8333333333333,69.3
"8627",1372,5,70,2.33333333333333,35
"8628",1372,6,56,8.4,40.32
"8629",1372,7,161,18.7833333333333,169.05
"8630",1372,8,63,2.1,8.82
"8631",1372,9,56,11.2,174.72
"8632",1372,10,140,14,58.8
"8633",1372,11,161,29.5166666666667,478.17
"8634",1372,12,56,9.33333333333333,106.4
"8635",1372,13,42,5.6,94.08
"8636",1372,14,70,3.5,44.1
"8637",1372,15,147,22.05,185.22
"8638",1372,16,56,9.33333333333333,112
"8639",1372,17,56,13.0666666666667,125.44
"8640",1372,18,196,9.8,41.16
"8641",1372,19,63,8.4,70.56
"8642",1372,20,210,31.5,189
"8643",1372,21,28,3.73333333333333,31.36
"8644",1372,22,182,18.2,327.6
"8645",1372,23,140,11.6666666666667,196
"8646",1372,24,77,6.41666666666667,30.8
"8647",1373,2,112,18.6666666666667,257.6
"8648",1373,3,56,7.46666666666667,58.24
"8649",1373,4,63,8.4,35.28
"8650",1373,5,70,3.5,10.5
"8651",1373,6,63,3.15,49.14
"8652",1373,7,140,2.33333333333333,36.4
"8653",1373,8,140,7,105
"8654",1373,9,56,3.73333333333333,38.08
"8655",1373,10,56,10.2666666666667,43.12
"8656",1373,11,161,29.5166666666667,177.1
"8657",1373,12,147,24.5,205.8
"8658",1373,13,189,9.45,102.06
"8659",1373,14,56,8.4,75.6
"8660",1373,15,28,1.86666666666667,17.92
"8661",1373,16,63,3.15,45.36
"8662",1373,17,21,1.05,10.71
"8663",1373,18,175,26.25,425.25
"8664",1373,19,56,9.33333333333333,39.2
"8665",1373,20,56,3.73333333333333,22.4
"8666",1373,21,28,0.466666666666667,7.56
"8667",1373,22,119,5.95,57.12
"8668",1373,23,112,3.73333333333333,35.84
"8669",1373,24,105,26.25,425.25
"8670",1374,2,14,1.63333333333333,6.86
"8671",1374,3,147,4.9,14.7
"8672",1374,4,35,1.75,24.15
"8673",1374,5,70,4.66666666666667,56
"8674",1374,6,63,6.3,30.24
"8675",1374,7,56,9.33333333333333,89.6
"8676",1374,8,42,9.1,114.66
"8677",1374,9,70,8.16666666666667,127.4
"8678",1374,10,147,26.95,226.38
"8679",1374,11,105,8.75,131.25
"8680",1374,12,28,7,63
"8681",1374,13,56,1.86666666666667,28
"8682",1374,14,21,1.4,16.8
"8683",1374,15,154,12.8333333333333,169.4
"8684",1374,16,56,1.86666666666667,33.6
"8685",1374,17,21,3.15,56.7
"8686",1374,18,28,3.26666666666667,31.36
"8687",1374,19,70,17.5,136.5
"8688",1374,20,42,10.5,138.6
"8689",1374,21,42,2.1,11.34
"8690",1374,22,14,0.233333333333333,2.1
"8691",1374,23,196,26.1333333333333,282.24
"8692",1374,24,168,28,184.8
"8693",1375,2,84,15.4,221.76
"8694",1375,3,28,2.33333333333333,39.2
"8695",1375,4,140,23.3333333333333,182
"8696",1375,5,63,1.05,6.93
"8697",1375,6,63,9.45,45.36
"8698",1375,7,147,26.95,210.21
"8699",1375,8,189,3.15,17.01
"8700",1375,9,56,9.33333333333333,61.6
"8701",1375,10,28,0.933333333333333,12.88
"8702",1375,11,175,8.75,131.25
"8703",1375,12,154,2.56666666666667,30.8
"8704",1375,13,196,26.1333333333333,313.6
"8705",1375,14,21,1.75,8.4
"8706",1375,15,77,6.41666666666667,53.9
"8707",1375,16,70,2.33333333333333,11.2
"8708",1375,17,14,0.233333333333333,0.7
"8709",1375,18,182,30.3333333333333,109.2
"8710",1375,19,70,17.5,63
"8711",1375,20,154,7.7,87.78
"8712",1375,21,49,6.53333333333333,94.08
"8713",1375,22,28,3.73333333333333,33.6
"8714",1375,23,203,6.76666666666667,69.02
"8715",1375,24,14,1.16666666666667,7
"8716",1376,2,175,8.75,84
"8717",1376,3,154,35.9333333333333,582.12
"8718",1376,4,182,9.1,92.82
"8719",1376,5,56,12.1333333333333,101.92
"8720",1376,6,56,0.933333333333333,14
"8721",1376,7,28,0.933333333333333,6.16
"8722",1376,8,56,0.933333333333333,10.64
"8723",1376,9,21,0.35,1.89
"8724",1376,10,154,7.7,101.64
"8725",1376,11,42,8.4,60.48
"8726",1376,12,77,10.2666666666667,55.44
"8727",1376,13,175,8.75,57.75
"8728",1376,14,14,1.63333333333333,19.6
"8729",1376,15,182,6.06666666666667,87.36
"8730",1376,16,70,5.83333333333333,84
"8731",1376,17,70,17.5,94.5
"8732",1376,18,77,8.98333333333333,129.36
"8733",1376,19,63,7.35,83.79
"8734",1376,20,35,8.75,157.5
"8735",1376,21,28,0.466666666666667,4.76
"8736",1376,22,63,2.1,8.82
"8737",1376,23,133,4.43333333333333,29.26
"8738",1376,24,56,1.86666666666667,16.8
"8739",1377,2,49,3.26666666666667,25.48
"8740",1377,3,77,3.85,18.48
"8741",1377,4,70,1.16666666666667,17.5
"8742",1377,5,56,4.66666666666667,44.8
"8743",1377,6,56,7.46666666666667,94.08
"8744",1377,7,154,23.1,221.76
"8745",1377,8,196,9.8,35.28
"8746",1377,9,21,4.55,24.57
"8747",1377,10,77,15.4,184.8
"8748",1377,11,70,3.5,23.1
"8749",1377,12,182,21.2333333333333,382.2
"8750",1377,13,28,0.466666666666667,4.2
"8751",1377,14,70,2.33333333333333,26.6
"8752",1377,15,84,4.2,55.44
"8753",1377,16,63,4.2,65.52
"8754",1377,17,70,3.5,10.5
"8755",1377,18,154,12.8333333333333,38.5
"8756",1377,19,63,15.75,283.5
"8757",1377,20,35,4.08333333333333,56.35
"8758",1377,21,63,9.45,113.4
"8759",1377,22,14,2.33333333333333,32.2
"8760",1377,23,203,6.76666666666667,109.62
"8761",1377,24,126,8.4,75.6
"8762",1378,3,133,11.0833333333333,152.95
"8763",1378,4,126,4.2,75.6
"8764",1378,5,63,7.35,114.66
"8765",1378,6,63,13.65,57.33
"8766",1378,7,77,8.98333333333333,118.58
"8767",1378,8,175,5.83333333333333,87.5
"8768",1378,9,14,2.1,6.3
"8769",1378,10,182,12.1333333333333,182
"8770",1378,11,133,22.1666666666667,186.2
"8771",1378,12,84,21,378
"8772",1378,13,182,3.03333333333333,36.4
"8773",1378,14,70,3.5,21
"8774",1378,15,133,22.1666666666667,239.4
"8775",1378,16,63,9.45,107.73
"8776",1378,17,21,5.25,85.05
"8777",1378,18,112,9.33333333333333,61.6
"8778",1378,19,70,15.1666666666667,154.7
"8779",1378,20,105,19.25,207.9
"8780",1378,21,35,2.33333333333333,29.4
"8781",1378,22,126,4.2,42.84
"8782",1378,23,21,2.1,11.34
"8783",1378,24,175,20.4166666666667,134.75
"8784",1379,3,42,9.8,35.28
"8785",1379,4,182,18.2,185.64
"8786",1379,5,63,9.45,130.41
"8787",1379,6,56,7.46666666666667,134.4
"8788",1379,7,182,30.3333333333333,273
"8789",1379,8,28,4.2,37.8
"8790",1379,9,70,8.16666666666667,58.8
"8791",1379,10,84,14,58.8
"8792",1379,11,133,31.0333333333333,186.2
"8793",1379,12,133,2.21666666666667,22.61
"8794",1379,13,77,8.98333333333333,150.92
"8795",1379,14,21,0.35,4.83
"8796",1379,15,168,8.4,141.12
"8797",1379,16,70,9.33333333333333,128.8
"8798",1379,17,56,2.8,11.76
"8799",1379,18,14,2.56666666666667,13.86
"8800",1379,19,56,0.933333333333333,16.8
"8801",1379,20,140,21,327.6
"8802",1379,21,56,8.4,75.6
"8803",1379,22,182,6.06666666666667,109.2
"8804",1379,23,7,1.75,23.1
"8805",1379,24,14,3.5,29.4
"8806",1380,3,56,4.66666666666667,58.8
"8807",1380,4,49,2.45,22.05
"8808",1380,5,56,4.66666666666667,70
"8809",1380,6,70,10.5,88.2
"8810",1380,7,84,4.2,47.88
"8811",1380,8,182,9.1,92.82
"8812",1380,9,70,14,176.4
"8813",1380,10,133,31.0333333333333,502.74
"8814",1380,11,140,11.6666666666667,175
"8815",1380,12,168,25.2,241.92
"8816",1380,13,154,7.7,69.3
"8817",1380,14,56,6.53333333333333,70.56
"8818",1380,15,56,8.4,75.6
"8819",1380,16,56,3.73333333333333,60.48
"8820",1380,17,70,12.8333333333333,115.5
"8821",1380,18,28,1.86666666666667,16.8
"8822",1380,19,70,3.5,12.6
"8823",1380,20,56,3.73333333333333,40.32
"8824",1380,21,21,0.35,1.26
"8825",1380,22,56,8.4,75.6
"8826",1380,23,21,2.45,44.1
"8827",1380,24,112,5.6,43.68
"8828",1381,3,28,2.8,48.72
"8829",1381,4,56,6.53333333333333,82.32
"8830",1381,5,56,0.933333333333333,13.44
"8831",1381,6,70,7,46.2
"8832",1381,7,133,6.65,27.93
"8833",1381,8,77,7.7,110.88
"8834",1381,9,21,5.25,34.65
"8835",1381,10,168,14,193.2
"8836",1381,11,119,15.8666666666667,199.92
"8837",1381,12,56,14,117.6
"8838",1381,13,112,24.2666666666667,291.2
"8839",1381,14,70,10.5,189
"8840",1381,15,133,11.0833333333333,126.35
"8841",1381,16,70,2.33333333333333,9.8
"8842",1381,17,28,1.86666666666667,11.2
"8843",1381,18,175,11.6666666666667,84
"8844",1381,19,56,4.66666666666667,44.8
"8845",1381,20,35,5.83333333333333,70
"8846",1381,21,70,5.83333333333333,84
"8847",1381,22,175,23.3333333333333,126
"8848",1381,23,21,2.45,20.58
"8849",1381,24,49,8.16666666666667,29.4
"8850",1382,3,21,3.5,37.8
"8851",1382,4,7,0.233333333333333,1.82
"8852",1382,5,49,3.26666666666667,50.96
"8853",1382,6,63,4.2,22.68
"8854",1382,7,168,11.2,67.2
"8855",1382,8,154,23.1,318.78
"8856",1382,9,56,5.6,94.08
"8857",1382,10,56,9.33333333333333,156.8
"8858",1382,11,168,14,67.2
"8859",1382,12,133,28.8166666666667,103.74
"8860",1382,13,14,0.233333333333333,3.92
"8861",1382,14,28,2.33333333333333,36.4
"8862",1382,15,21,3.85,48.51
"8863",1382,16,56,14,243.6
"8864",1382,17,14,0.933333333333333,12.32
"8865",1382,18,119,19.8333333333333,190.4
"8866",1382,19,56,7.46666666666667,129.92
"8867",1382,20,91,22.75,354.9
"8868",1382,21,21,2.45,42.63
"8869",1382,22,14,2.1,18.9
"8870",1382,23,56,2.8,28.56
"8871",1382,24,35,8.75,141.75
"8872",1383,3,203,30.45,383.67
"8873",1383,4,126,18.9,136.08
"8874",1383,5,7,0.583333333333333,3.15
"8875",1383,6,63,9.45,170.1
"8876",1383,7,56,3.73333333333333,26.88
"8877",1383,8,112,18.6666666666667,201.6
"8878",1383,9,70,11.6666666666667,77
"8879",1383,10,133,22.1666666666667,146.3
"8880",1383,11,140,16.3333333333333,215.6
"8881",1383,12,21,0.35,1.26
"8882",1383,13,28,1.4,23.52
"8883",1383,14,14,2.56666666666667,32.34
"8884",1383,15,168,19.6,305.76
"8885",1383,16,56,9.33333333333333,151.2
"8886",1383,17,14,2.33333333333333,28
"8887",1383,18,126,8.4,50.4
"8888",1383,19,70,2.33333333333333,22.4
"8889",1383,20,7,1.16666666666667,3.5
"8890",1383,21,7,0.466666666666667,3.92
"8891",1383,22,56,5.6,50.4
"8892",1383,23,49,11.4333333333333,61.74
"8893",1383,24,112,18.6666666666667,134.4
"8894",1384,3,84,16.8,252
"8895",1384,4,119,7.93333333333333,128.52
"8896",1384,5,14,1.16666666666667,13.3
"8897",1384,6,70,17.5,283.5
"8898",1384,7,133,22.1666666666667,239.4
"8899",1384,8,14,0.933333333333333,16.24
"8900",1384,9,28,5.6,36.96
"8901",1384,10,21,5.25,31.5
"8902",1384,11,91,13.65,40.95
"8903",1384,12,168,8.4,30.24
"8904",1384,13,175,26.25,441
"8905",1384,14,14,2.33333333333333,16.8
"8906",1384,15,49,3.26666666666667,52.92
"8907",1384,16,70,1.16666666666667,17.5
"8908",1384,17,49,12.25,102.9
"8909",1384,18,175,29.1666666666667,455
"8910",1384,19,70,5.83333333333333,59.5
"8911",1384,20,112,14.9333333333333,259.84
"8912",1384,21,14,0.233333333333333,2.24
"8913",1384,22,28,2.33333333333333,37.8
"8914",1384,23,35,1.75,25.2
"8915",1384,24,168,5.6,50.4
"8916",1385,3,91,1.51666666666667,21.84
"8917",1385,4,133,11.0833333333333,106.4
"8918",1385,5,63,4.2,50.4
"8919",1385,6,56,3.73333333333333,35.84
"8920",1385,7,21,0.7,6.72
"8921",1385,8,28,2.33333333333333,33.6
"8922",1385,9,14,2.33333333333333,42
"8923",1385,10,168,25.2,226.8
"8924",1385,11,7,1.05,5.67
"8925",1385,12,49,3.26666666666667,27.44
"8926",1385,13,119,17.85,74.97
"8927",1385,14,49,3.26666666666667,52.92
"8928",1385,15,42,5.6,70.56
"8929",1385,16,70,11.6666666666667,70
"8930",1385,17,21,3.5,60.9
"8931",1385,18,7,0.933333333333333,16.8
"8932",1385,19,70,14,243.6
"8933",1385,20,42,10.5,37.8
"8934",1385,21,42,5.6,50.4
"8935",1385,22,154,25.6666666666667,261.8
"8936",1385,23,7,1.05,8.82
"8937",1385,24,63,10.5,100.8
"8938",1386,3,196,39.2,682.08
"8939",1386,4,147,4.9,67.62
"8940",1386,5,35,5.25,69.3
"8941",1386,6,70,8.16666666666667,68.6
"8942",1386,7,168,36.4,327.6
"8943",1386,8,175,11.6666666666667,105
"8944",1386,9,14,2.56666666666667,41.58
"8945",1386,10,49,7.35,61.74
"8946",1386,11,98,6.53333333333333,101.92
"8947",1386,12,42,1.4,19.32
"8948",1386,13,126,4.2,20.16
"8949",1386,14,21,2.8,50.4
"8950",1386,15,21,1.4,25.2
"8951",1386,16,70,15.1666666666667,72.8
"8952",1386,17,35,1.75,12.6
"8953",1386,18,14,3.5,54.6
"8954",1386,19,63,1.05,10.08
"8955",1386,20,168,5.6,50.4
"8956",1386,21,21,0.35,3.57
"8957",1386,22,112,11.2,188.16
"8958",1386,23,56,1.86666666666667,5.6
"8959",1386,24,84,19.6,282.24
"8960",1387,3,189,25.2,317.52
"8961",1387,4,63,4.2,52.92
"8962",1387,5,70,9.33333333333333,128.8
"8963",1387,6,56,4.66666666666667,84
"8964",1387,7,49,6.53333333333333,19.6
"8965",1387,8,119,7.93333333333333,52.36
"8966",1387,9,49,5.71666666666667,27.44
"8967",1387,10,42,2.8,38.64
"8968",1387,11,14,1.4,18.48
"8969",1387,12,21,0.7,5.04
"8970",1387,13,175,20.4166666666667,208.25
"8971",1387,14,35,2.33333333333333,9.8
"8972",1387,15,56,0.933333333333333,14
"8973",1387,16,63,9.45,164.43
"8974",1387,17,49,12.25,213.15
"8975",1387,18,175,23.3333333333333,252
"8976",1387,19,63,5.25,18.9
"8977",1387,20,189,25.2,120.96
"8978",1387,21,49,7.35,44.1
"8979",1387,22,49,5.71666666666667,17.15
"8980",1387,23,35,8.75,94.5
"8981",1387,24,56,2.8,42
"8982",1388,3,133,15.5166666666667,93.1
"8983",1388,4,49,1.63333333333333,19.6
"8984",1388,5,14,0.7,6.3
"8985",1388,6,56,3.73333333333333,67.2
"8986",1388,7,42,10.5,170.1
"8987",1388,8,126,12.6,128.52
"8988",1388,9,21,5.25,72.45
"8989",1388,10,21,2.1,32.76
"8990",1388,11,56,8.4,100.8
"8991",1388,12,56,1.86666666666667,14.56
"8992",1388,13,7,1.4,10.92
"8993",1388,14,49,0.816666666666667,10.78
"8994",1388,15,175,11.6666666666667,175
"8995",1388,16,63,14.7,88.2
"8996",1388,17,70,3.5,56.7
"8997",1388,18,77,10.2666666666667,98.56
"8998",1388,19,56,9.33333333333333,168
"8999",1388,20,182,6.06666666666667,72.8
"9000",1388,21,14,1.63333333333333,7.84
"9001",1388,22,126,14.7,255.78
"9002",1388,23,56,2.8,40.32
"9003",1388,24,56,8.4,70.56
"9004",1389,3,21,1.05,8.82
"9005",1389,4,63,2.1,6.3
"9006",1389,5,63,7.35,123.48
"9007",1389,6,70,9.33333333333333,89.6
"9008",1389,7,21,5.25,91.35
"9009",1389,8,175,8.75,42
"9010",1389,9,35,2.91666666666667,52.5
"9011",1389,10,56,8.4,40.32
"9012",1389,11,7,0.816666666666667,6.37
"9013",1389,12,175,35,336
"9014",1389,13,14,0.233333333333333,1.4
"9015",1389,14,70,1.16666666666667,8.4
"9016",1389,15,14,3.26666666666667,56.84
"9017",1389,16,56,0.933333333333333,16.24
"9018",1389,17,28,3.73333333333333,53.76
"9019",1389,18,112,7.46666666666667,58.24
"9020",1389,19,56,7.46666666666667,49.28
"9021",1389,20,91,22.75,163.8
"9022",1389,21,63,10.5,189
"9023",1389,22,14,2.1,23.94
"9024",1389,23,7,1.75,19.95
"9025",1389,24,133,15.5166666666667,214.13
"9026",1390,3,42,1.4,10.92
"9027",1390,4,56,0.933333333333333,4.48
"9028",1390,5,7,1.63333333333333,29.4
"9029",1390,6,70,16.3333333333333,245
"9030",1390,7,56,14,193.2
"9031",1390,8,7,1.05,18.27
"9032",1390,9,49,12.25,44.1
"9033",1390,10,175,5.83333333333333,42
"9034",1390,11,63,3.15,54.81
"9035",1390,12,14,0.233333333333333,3.5
"9036",1390,13,175,14.5833333333333,210
"9037",1390,14,28,6.53333333333333,105.84
"9038",1390,15,56,2.8,16.8
"9039",1390,16,56,4.66666666666667,16.8
"9040",1390,17,42,1.4,23.52
"9041",1390,18,98,24.5,176.4
"9042",1390,19,70,10.5,113.4
"9043",1390,20,203,10.15,103.53
"9044",1390,21,49,7.35,66.15
"9045",1390,22,70,5.83333333333333,91
"9046",1390,23,49,5.71666666666667,44.59
"9047",1390,24,49,12.25,102.9
"9048",1391,3,21,4.55,49.14
"9049",1391,4,161,26.8333333333333,305.9
"9050",1391,5,14,0.466666666666667,4.76
"9051",1391,6,70,17.5,315
"9052",1391,7,175,11.6666666666667,147
"9053",1391,8,14,0.233333333333333,1.4
"9054",1391,9,70,5.83333333333333,56
"9055",1391,10,14,0.466666666666667,7.84
"9056",1391,11,126,27.3,98.28
"9057",1391,12,56,4.66666666666667,61.6
"9058",1391,13,77,12.8333333333333,146.3
"9059",1391,14,42,6.3,113.4
"9060",1391,15,28,4.2,30.24
"9061",1391,16,70,4.66666666666667,14
"9062",1391,17,14,0.7,8.82
"9063",1391,18,77,19.25,242.55
"9064",1391,19,63,6.3,60.48
"9065",1391,20,21,1.4,15.96
"9066",1391,21,63,5.25,22.05
"9067",1391,22,91,1.51666666666667,4.55
"9068",1391,23,56,10.2666666666667,92.4
"9069",1391,24,161,16.1,77.28
"9070",1392,3,28,4.2,22.68
"9071",1392,4,98,1.63333333333333,17.64
"9072",1392,5,21,4.55,49.14
"9073",1392,6,63,7.35,26.46
"9074",1392,7,14,0.233333333333333,0.7
"9075",1392,8,175,29.1666666666667,140
"9076",1392,9,28,2.33333333333333,23.8
"9077",1392,10,56,12.1333333333333,152.88
"9078",1392,11,126,4.2,55.44
"9079",1392,12,28,0.466666666666667,4.2
"9080",1392,13,112,14.9333333333333,134.4
"9081",1392,14,14,0.933333333333333,13.44
"9082",1392,15,154,2.56666666666667,7.7
"9083",1392,16,63,13.65,90.09
"9084",1392,17,35,8.75,42
"9085",1392,18,140,11.6666666666667,119
"9086",1392,19,63,4.2,57.96
"9087",1392,20,175,29.1666666666667,455
"9088",1392,21,56,3.73333333333333,53.76
"9089",1392,22,140,4.66666666666667,61.6
"9090",1392,23,56,0.933333333333333,8.4
"9091",1392,24,175,20.4166666666667,306.25
"9092",1393,3,161,18.7833333333333,304.29
"9093",1393,4,91,19.7166666666667,94.64
"9094",1393,5,56,0.933333333333333,8.4
"9095",1393,6,63,8.4,105.84
"9096",1393,7,56,9.33333333333333,140
"9097",1393,8,77,16.6833333333333,130.13
"9098",1393,9,42,1.4,8.4
"9099",1393,10,28,2.33333333333333,21
"9100",1393,11,140,16.3333333333333,88.2
"9101",1393,12,154,20.5333333333333,123.2
"9102",1393,13,98,13.0666666666667,203.84
"9103",1393,14,35,4.66666666666667,25.2
"9104",1393,15,112,13.0666666666667,78.4
"9105",1393,16,63,8.4,90.72
"9106",1393,17,42,5.6,50.4
"9107",1393,18,21,5.25,91.35
"9108",1393,19,56,7.46666666666667,67.2
"9109",1393,20,84,18.2,316.68
"9110",1393,21,161,24.15,260.82
"9111",1393,22,7,0.7,5.88
"9112",1393,23,14,0.933333333333333,12.88
"9113",1393,24,49,1.63333333333333,22.54
"9114",1394,3,70,14,252
"9115",1394,4,161,13.4166666666667,225.4
"9116",1394,5,56,2.8,45.36
"9117",1394,6,56,4.66666666666667,50.4
"9118",1394,7,28,2.33333333333333,11.2
"9119",1394,8,112,22.4,389.76
"9120",1394,9,14,2.1,26.46
"9121",1394,10,154,20.5333333333333,123.2
"9122",1394,11,91,9.1,81.9
"9123",1394,12,112,14.9333333333333,107.52
"9124",1394,13,77,7.7,133.98
"9125",1394,14,42,4.9,88.2
"9126",1394,15,49,10.6166666666667,108.29
"9127",1394,16,56,3.73333333333333,51.52
"9128",1394,17,70,17.5,105
"9129",1394,18,56,12.1333333333333,87.36
"9130",1394,19,63,10.5,75.6
"9131",1394,20,203,3.38333333333333,36.54
"9132",1394,21,98,14.7,52.92
"9133",1394,22,63,2.1,27.72
"9134",1394,23,21,3.5,60.9
"9135",1394,24,98,17.9666666666667,118.58
"9136",1395,3,98,24.5,73.5
"9137",1395,4,140,16.3333333333333,58.8
"9138",1395,5,70,4.66666666666667,22.4
"9139",1395,6,56,14,252
"9140",1395,7,154,5.13333333333333,21.56
"9141",1395,8,98,1.63333333333333,29.4
"9142",1395,9,35,1.16666666666667,16.1
"9143",1395,10,112,11.2,188.16
"9144",1395,11,161,2.68333333333333,43.47
"9145",1395,12,49,4.9,88.2
"9146",1395,13,140,9.33333333333333,162.4
"9147",1395,14,70,15.1666666666667,54.6
"9148",1395,15,126,18.9,306.18
"9149",1395,16,63,6.3,22.68
"9150",1395,17,56,12.1333333333333,182
"9151",1395,18,161,2.68333333333333,28.98
"9152",1395,19,63,7.35,57.33
"9153",1395,20,140,7,117.6
"9154",1395,21,63,14.7,158.76
"9155",1395,22,84,4.2,12.6
"9156",1395,23,49,9.8,99.96
"9157",1395,24,140,4.66666666666667,28
"9158",1396,3,84,8.4,80.64
"9159",1396,4,56,8.4,80.64
"9160",1396,5,56,12.1333333333333,116.48
"9161",1396,6,70,14,100.8
"9162",1396,7,112,7.46666666666667,134.4
"9163",1396,8,77,15.4,147.84
"9164",1396,9,42,10.5,94.5
"9165",1396,10,49,2.45,10.29
"9166",1396,11,49,7.35,132.3
"9167",1396,12,126,21,88.2
"9168",1396,13,21,0.35,2.73
"9169",1396,14,56,8.4,115.92
"9170",1396,15,14,0.933333333333333,9.52
"9171",1396,16,63,11.55,103.95
"9172",1396,17,7,0.116666666666667,0.7
"9173",1396,18,133,6.65,75.81
"9174",1396,19,56,9.33333333333333,78.4
"9175",1396,20,140,7,46.2
"9176",1396,21,91,6.06666666666667,54.6
"9177",1396,22,49,1.63333333333333,4.9
"9178",1396,23,28,7,58.8
"9179",1396,24,84,7,50.4
"9180",1397,3,182,3.03333333333333,23.66
"9181",1397,4,147,2.45,19.11
"9182",1397,5,21,3.5,12.6
"9183",1397,6,63,6.3,34.02
"9184",1397,7,49,4.08333333333333,56.35
"9185",1397,8,140,23.3333333333333,154
"9186",1397,9,70,5.83333333333333,66.5
"9187",1397,10,126,18.9,90.72
"9188",1397,11,175,5.83333333333333,66.5
"9189",1397,12,14,0.933333333333333,5.04
"9190",1397,13,56,9.33333333333333,33.6
"9191",1397,14,7,0.933333333333333,6.16
"9192",1397,15,70,9.33333333333333,156.8
"9193",1397,16,56,10.2666666666667,73.92
"9194",1397,17,14,0.7,8.82
"9195",1397,18,21,3.15,18.9
"9196",1397,19,56,1.86666666666667,17.92
"9197",1397,20,154,23.1,318.78
"9198",1397,21,161,13.4166666666667,88.55
"9199",1397,22,147,19.6,58.8
"9200",1397,23,14,2.33333333333333,8.4
"9201",1397,24,161,10.7333333333333,161
"9202",1398,3,119,23.8,342.72
"9203",1398,4,28,0.466666666666667,5.32
"9204",1398,5,21,0.35,1.89
"9205",1398,6,63,4.2,37.8
"9206",1398,7,126,4.2,63
"9207",1398,8,21,3.85,13.86
"9208",1398,9,56,1.86666666666667,11.2
"9209",1398,10,14,3.5,42
"9210",1398,11,63,3.15,52.92
"9211",1398,12,70,11.6666666666667,133
"9212",1398,13,161,21.4666666666667,283.36
"9213",1398,14,14,1.86666666666667,24.64
"9214",1398,15,91,13.65,204.75
"9215",1398,16,56,1.86666666666667,5.6
"9216",1398,17,70,10.5,157.5
"9217",1398,18,203,33.8333333333333,487.2
"9218",1398,19,70,4.66666666666667,19.6
"9219",1398,20,119,5.95,49.98
"9220",1398,21,140,23.3333333333333,224
"9221",1398,22,133,2.21666666666667,29.26
"9222",1398,23,35,4.08333333333333,46.55
"9223",1398,24,91,15.1666666666667,127.4
"9224",1399,3,210,35,588
"9225",1399,4,154,10.2666666666667,166.32
"9226",1399,5,14,0.466666666666667,1.68
